text,lang,timestamp,sentiment,score,source
Johnny evans the only one from Sir Alex era. Respect!,en,2025-10-06 03:46:59.644444,Neutral,0.0,
The Circle Of Life,en,2025-10-06 03:46:59.644445,Neutral,0.0,
It's a game for the bettors,en,2025-10-06 03:46:59.644447,Negative,-0.4,
Sir Alex covering as second commentator,en,2025-10-06 03:46:59.644448,Neutral,0.0,
Aren't Buttner and Cleverly twins?,en,2025-10-06 03:46:59.644449,Positive,0.1666666666666666,
chicharito the goat 🔥🔥,en,2025-10-06 03:46:59.644451,Neutral,0.0,
this is memorable,en,2025-10-06 03:46:59.644452,Positive,0.5,
our table cloth era😂,en,2025-10-06 03:46:59.644453,Neutral,0.0,
welcome bruno father,en,2025-10-06 03:46:59.644455,Positive,0.8,
"Chicharico is my name now, my dad got inspired from chicharito 😅😅",en,2025-10-06 03:46:59.644456,Neutral,0.0,
Those were the days when commentator said after 1st goal . If manchester united got the first goal they will casually get the second.  From where to where have we come .,en,2025-10-06 03:46:59.644457,Negative,-0.0833333333333333,
When comeback is still United 's best friend,en,2025-10-06 03:46:59.644459,Positive,1.0,
Saat dimana dalam posisi tertinggal pun masih yakin untuk bisa comeback,id,2025-10-06 03:46:59.644460,Neutral,0.0,
When crosses were actually on point😮‍💨,en,2025-10-06 03:46:59.644461,Neutral,0.0,
Eder was fire🤯,en,2025-10-06 03:46:59.644463,Neutral,0.0,
"Chica, RvP, rooney… now?",en,2025-10-06 03:46:59.644464,Neutral,0.0,
"And now Amorim is the manager of Jonny Evans, who is this opponent in this match👏",en,2025-10-06 03:46:59.644465,Neutral,0.0,
Man United is healing,en,2025-10-06 03:46:59.644467,Neutral,0.0,
Chicharito is amazing player❤,en,2025-10-06 03:46:59.644468,Positive,0.6000000000000001,
cleverley cross 😳,en,2025-10-06 03:46:59.644469,Neutral,0.0,
"Very solid , cool , calm .. Midfield General",en,2025-10-06 03:46:59.644471,Positive,0.175,
This is real United. They can come back from 0-2 to 3-2❤❤❤,en,2025-10-06 03:46:59.644472,Positive,0.1,
❤old man united😢,en,2025-10-06 03:46:59.644473,Neutral,0.0,
Glory Glory Man United!!! 🇷🇺🇷🇺🇷🇺,en,2025-10-06 03:46:59.644475,Neutral,0.0,
"Just like Amorim himself with his Sporting team last week with Braga, 2-0 down to 2-4 in the final whistle",en,2025-10-06 03:46:59.644476,Negative,-0.0518518518518518,
Yeah but that keeper was horrendous,en,2025-10-06 03:46:59.644478,Neutral,0.0,
how i miss de gea..,en,2025-10-06 03:46:59.644479,Neutral,0.0,
"This video's importances :
1. Our manager's played match at Theatre of Dreams 
2. SAF era's one of the best comeback game, after 2 - 0 down.
GGMU ❤️",en,2025-10-06 03:46:59.644480,Positive,0.1481481481481481,
Amorim out!! (just practicing),en,2025-10-06 03:46:59.644482,Neutral,0.0,
those times when we have comeback mentality and actually came back from behind to win !,en,2025-10-06 03:46:59.644483,Positive,0.15,
Wee need back de gea again🤣,en,2025-10-06 03:46:59.644484,Neutral,0.0,
"We used to play like this. Those games, those comebacks, those fan hootings 😢. But now, Such a hard time as a man utd fan. Hope Amorim fix this club.",en,2025-10-06 03:46:59.644486,Negative,-0.1458333333333333,
"Amorin bisa kalahkan city dengan sporting , bisakah dia kalahkan city dengan Manchester united???...",id,2025-10-06 03:46:59.644487,Neutral,0.0,
Jonny...you'll score goals like this for me this time.,en,2025-10-06 03:46:59.644489,Neutral,0.0,
"What a team this braga had, Amorim, Alan, Hugo Viana (new Manchester City sporting director, he's also at Sporting), Custodio, EDER (scored the 2016 euro final winner vs france), Beto as  the goalkeeper...",en,2025-10-06 03:46:59.644490,Positive,0.0681818181818181,
And they will pay as much as they deserve to pay because they deserve to pay for a single day I had in my last place.,en,2025-10-06 03:46:59.644491,Positive,0.0428571428571428,
"Old man u gameplay..cross cross cross.. Striker or teammate just waiting for the cross ball..man u nowaday, play cut inside cut inside cut inside every player has selfish minded..lack of goal",en,2025-10-06 03:46:59.644493,Negative,-0.08,
"Back at that year our team having one of the best clinical striker that hungry for put the ball into the net, our winger that so prolific serves the striker, our midfield that is so strong on defence and offens , and having chicharito the great talent from mexico on fergie era, scores many goal from substitude, and now at this era, we almost got nothing like that kind player before",en,2025-10-06 03:46:59.644494,Positive,0.4761904761904762,
Miss Chicha,en,2025-10-06 03:46:59.644496,Neutral,0.0,
Miss that pass from kagawa 😢,en,2025-10-06 03:46:59.644497,Neutral,0.0,
"When last did we get wingers and full backs, who can send crosses into the box for strikers to attack.....when last?????",en,2025-10-06 03:46:59.644498,Positive,0.1166666666666666,
It is so refreshing to see a pass like Rafael’s assist (in the third goal) from a United player. Beautiful.,en,2025-10-06 03:46:59.644500,Positive,0.45,
cleverley bro not rafael,en,2025-10-06 03:46:59.644501,Neutral,0.0,
1st goal assist by Kagawa was sublime,en,2025-10-06 03:46:59.644502,Neutral,0.0,
@@anthonyetemesi913 Never understood why he couldn't make it at United. Top player!,en,2025-10-06 03:46:59.644504,Positive,0.625,
@@espenkaligrebrof9682 Couldn't agree more,en,2025-10-06 03:46:59.644505,Positive,0.5,
Johny evans...❤❤❤,en,2025-10-06 03:46:59.644506,Neutral,0.0,
still amaze me how ferguson won the premier league with this team,en,2025-10-06 03:46:59.644508,Neutral,0.0,
"We need someone like Chicharito to finish off the chances, look at these headers.",en,2025-10-06 03:46:59.644509,Neutral,0.0,
"Winning headers while being the smallest man on the pitch most days, we need a striker with that kind of hunger and positional awareness",en,2025-10-06 03:46:59.644511,Positive,0.5333333333333333,
That's our Mexican brother ❤,en,2025-10-06 03:46:59.644512,Neutral,0.0,
Just waiting for Kai Rooney’s first team appearance,en,2025-10-06 03:46:59.644513,Positive,0.25,
Evans scored against his future manager 😂,en,2025-10-06 03:46:59.644515,Neutral,0.0,
"With those kind of services, Rasmus will score loads",en,2025-10-06 03:46:59.644516,Positive,0.6,
Johnny Evan played in that game.,en,2025-10-06 03:46:59.644517,Negative,-0.4,
"Hey Johny, I'm from 2024, listen up, you're going to play under the player who's playing against u!! So be prepared! 😎😏",en,2025-10-06 03:46:59.644519,Neutral,0.0,
"Chicharito headers on Fergie comebacks were something to behold back in the day!

Let's back Amorim all the way! ❤",en,2025-10-06 03:46:59.644520,Neutral,0.0,
I feel we got our next cristiano as a form of manager GGMU,en,2025-10-06 03:46:59.644522,Neutral,0.0,
In 2013 you doing this to United?,en,2025-10-06 03:46:59.644523,Neutral,0.0,
"I can't believe Ferguson wom prem titles and went to a ucl final with the likes of cleverly and Johnny Evans,I see why he got ignited",en,2025-10-06 03:46:59.644524,Positive,0.0833333333333333,
Coach from the future,en,2025-10-06 03:46:59.644526,Neutral,0.0,
comeback and completed,en,2025-10-06 03:46:59.644527,Neutral,0.0,
"Ruben new united coach 

His team mate Hugo viana now is the new manager at city",en,2025-10-06 03:46:59.644528,Positive,0.1363636363636363,
When crosses into the box was a thing..,en,2025-10-06 03:46:59.644530,Neutral,0.0,
1:28 what??? Who is this guy??? 😅,en,2025-10-06 03:46:59.644531,Neutral,0.0,
for once ManUtd can tell Ruben that he sucked,en,2025-10-06 03:46:59.644532,Neutral,0.0,
Evans and Fletcher that only left now,en,2025-10-06 03:46:59.644534,Neutral,0.0,
"Don’t forget Evans just being Evans, look at that 2 goal Evans just standing there do nothing, still wondering what this guy really do in team😂",en,2025-10-06 03:46:59.644535,Positive,0.2,
Hugo vianna city football directoris there too 😂,en,2025-10-06 03:46:59.644536,Neutral,0.0,
He is been smiling since 2012,en,2025-10-06 03:46:59.644538,Neutral,0.0,
What a ball from Kagawa for the first goal,en,2025-10-06 03:46:59.644539,Positive,0.25,
Satu hal yang mengejutkan adalah Evans kembali ke United setelah meninggalkannya 10 tahun lalu. Dan sekarang dia bersama dengan Amorim yang dikalahkan sepuluh tahun yang lalu 😲,id,2025-10-06 03:46:59.644541,Neutral,0.0,
I miss Paddy's commentary.,en,2025-10-06 03:46:59.644542,Neutral,0.0,
Yes we won the league but this United team was painful to watch especially in europe. Testament to Fergie greatness.,en,2025-10-06 03:46:59.644543,Negative,-0.35,
All this hype just for the players to run him out of OT again😂,en,2025-10-06 03:46:59.644545,Neutral,0.0,
lol life. the fact that johnny evans is in this,en,2025-10-06 03:46:59.644546,Positive,0.8,
I Miss you chicarito❤,en,2025-10-06 03:46:59.644547,Neutral,0.0,
Glory glory indeed lads.,en,2025-10-06 03:46:59.644549,Neutral,0.0,
"Wow I miss Chicharito. A player who looks ordinary, but is an absolute world class goal-getter. His attacking positioning and understanding of space is elite.",en,2025-10-06 03:46:59.644550,Positive,0.0166666666666666,
"He was the Mexican Ole, always coming up with those sup sub goals.",en,2025-10-06 03:46:59.644551,Neutral,0.0,
I miss d whole team…very reactive !,en,2025-10-06 03:46:59.644553,Positive,0.25,
We won’t even get the ball to him these days we never replaced Paul Scholes absolutely allergic to signing world class midfielders been like this for 2 decades,en,2025-10-06 03:46:59.644554,Positive,0.2,
Chicha was top player...,en,2025-10-06 03:46:59.644555,Positive,0.5,
This is only time I've ever seen Eder in a game other than the Euro final in 2016..😂,en,2025-10-06 03:46:59.644557,Negative,-0.13125,
This was at the end of an era too. I remember watching this game in my dorm room 😭,en,2025-10-06 03:46:59.644558,Negative,-0.4,
United back then makes quality early crosses. Now all we do is square passes.,en,2025-10-06 03:46:59.644559,Positive,0.05,
Little did Jonny Evens know one day he’d be coached by Ruben Amorim 😂,en,2025-10-06 03:46:59.644561,Negative,-0.1875,
"The timeline is so weird bro.

The Braga left wing back is our manager

Jonny Evans is one of his players

Darren Fletcher is on his coaching staff

Eder is a European Champion and Portuguese hero",en,2025-10-06 03:46:59.644562,Negative,-0.125,
Yep I remember this game. Never would have thought.,en,2025-10-06 03:46:59.644563,Negative,-0.4,
What defending was this? 😂😂😂💔,en,2025-10-06 03:46:59.644565,Neutral,0.0,
When we could play 3 prolific strikers in a match. Thins have really gone bad with this great club,en,2025-10-06 03:46:59.644566,Positive,0.1,
"However, now Amorim is our Red property.",en,2025-10-06 03:46:59.644567,Neutral,0.0,
The guy in the commentary well-done son. Was really angry..😅😅,en,2025-10-06 03:46:59.644569,Positive,0.2,
Chicharito 😍🤩,en,2025-10-06 03:46:59.644570,Neutral,0.0,
Man United Forever ❤️,en,2025-10-06 03:46:59.644571,Neutral,0.0,
Johnny Evans indeed is a red ❤️,en,2025-10-06 03:46:59.644573,Neutral,0.0,
What a cross from Cleverley!,en,2025-10-06 03:46:59.644574,Neutral,0.0,
It's even crazier that Hugo Viana was also at this game! He is Sporting's director of football and is leaving to go to Man City at the end of the season. City got him to lay the foundations for Amorim to go there after Pep leaves all for United to swoop him up. Things you love to see,en,2025-10-06 03:46:59.644575,Neutral,0.0,
united,en,2025-10-06 03:46:59.644577,Neutral,0.0,
Chicharito ❤,en,2025-10-06 03:46:59.644578,Neutral,0.0,
"Hugo Viana (now Man City) was also in this Braga squad, can you spot him?",en,2025-10-06 03:46:59.644579,Neutral,0.0,
Johnny Evans auditioned well for Amorim,en,2025-10-06 03:46:59.644581,Neutral,0.0,
"Evans, the only player in this video to play against amorim and still be coached by amorim😅",en,2025-10-06 03:46:59.644582,Neutral,0.0,
Chicharito!! Arriba Mexico!! 🇲🇽  Yanited Yanited Yanited!,en,2025-10-06 03:46:59.644583,Neutral,0.0,
CHICHA,en,2025-10-06 03:46:59.644585,Neutral,0.0,
Eder scored the winning goal against France and Portugal won the Euros in 2016,en,2025-10-06 03:46:59.644586,Positive,0.5,
"Chicharito, was an underrated gem of a player",en,2025-10-06 03:46:59.644587,Neutral,0.0,
Underrated asf,en,2025-10-06 03:46:59.644589,Neutral,0.0,
Chachirito- the player who went invisible,en,2025-10-06 03:46:59.644590,Neutral,0.0,
Amorim's shimmy! ❤😂,en,2025-10-06 03:46:59.644592,Neutral,0.0,
Éder played like R9 that night,en,2025-10-06 03:46:59.644593,Neutral,0.0,
fun fact: the striker for braga was Eder who scored the winning goal at 2016 euro final,en,2025-10-06 03:46:59.644595,Positive,0.2666666666666666,
Ok. What fun?,en,2025-10-06 03:46:59.644601,Positive,0.3,
evans is still playing xD.,en,2025-10-06 03:46:59.644602,Neutral,0.0,
What a cross from Cleverly for the winner 🥵,en,2025-10-06 03:46:59.644604,Positive,0.0833333333333333,
Love this kit.,en,2025-10-06 03:46:59.644605,Positive,0.5,
Would be nice to hear champions league music at old Trafford again,en,2025-10-06 03:46:59.644606,Positive,0.35,
Our chicaritoooo❤❤❤,en,2025-10-06 03:46:59.644608,Neutral,0.0,
The days when you were allowed to cross the ball into the box.,en,2025-10-06 03:46:59.644609,Neutral,0.0,
"Well i don't know why they post this video, because my take from watching it, is how briiliant fergie and our players were :D",en,2025-10-06 03:46:59.644610,Positive,1.0,
Chicharito was intelligent,en,2025-10-06 03:46:59.644612,Positive,0.8,
Imagine telling SAF that the guy in the opposition team would be managing your club 15 years later,en,2025-10-06 03:46:59.644613,Neutral,0.0,
notable mention to hugo viana playing with amorim being together ressurecting sporting of portugal and now hugo viana moved to city and amorim to united. it's like the story is already written and they're just playing their roles accordingly,en,2025-10-06 03:46:59.644615,Positive,0.5,
The way my man send carrick to the shop 😭😭,en,2025-10-06 03:46:59.644616,Neutral,0.0,
This team wasn’t the best United side but that team makes current United players look clueless.,en,2025-10-06 03:46:59.644617,Positive,0.5,
We had such an average team but somehow Sir Alex won league titles with it😢❤,en,2025-10-06 03:46:59.644619,Negative,-0.075,
Butner or butler or whatever really left is for UCL football standing last in line lookin serious af 😭😭😂😂,en,2025-10-06 03:46:59.644620,Negative,-0.1111111111111111,
This is Man Utd. Don't over-celebrate an equaliser. Get back. Job's not done. Miss my team.,en,2025-10-06 03:46:59.644621,Neutral,0.0,
The guy who whipped the first cross in for Alan to score is the current Sporting director of football who‘ll go to City next year. This game is full of stories.,en,2025-10-06 03:46:59.644623,Positive,0.0333333333333333,
